0.00398, 106.21, 9.23648, 85, 151
0.00798, 107.585, 9.91839, 87, 153
0.01198, 108.024, 11.0332, 84, 173
0.01598, 109.076, 12.6832, 81, 181
0.01998, 108.359, 12.65, 83, 180
0.02398, 108.199, 12.415, 86, 180
0.02798, 107.555, 13.3253, 85, 192
0.03198, 107.63, 11.662, 83, 170
0.03598, 108.364, 11.0201, 87, 164
0.03998, 109.151, 10.1397, 84, 152
0.04398, 109.542, 10.1643, 86, 155
0.04798, 109.971, 10.5432, 87, 152
0.05198, 111.192, 11.547, 84, 163
0.05598, 112.164, 12.2125, 88, 165
0.05998, 112.795, 12.4699, 85, 177
0.06398, 114.742, 14.7273, 86, 182
0.06798, 116.525, 14.6891, 84, 178
0.07198, 118.66, 15.6372, 87, 189
0.07598, 119.281, 16.2827, 83, 193
0.07998, 118.344, 16.7091, 87, 191
0.08398, 117.268, 16.6342, 83, 184
0.08798, 115.602, 16.7613, 84, 179
0.09198, 113.044, 16.0567, 85, 176
0.09598, 110.995, 13.4267, 86, 166
0.09998, 109.106, 11.9257, 84, 167
0.10398, 108.795, 12.0542, 82, 169
0.10798, 108.46, 10.6922, 86, 155
0.11198, 108.055, 10.2576, 86, 155
0.11598, 108.859, 10.5813, 86, 158
0.11998, 109.73, 11.0138, 84, 161
0.12398, 110.58, 11.8889, 85, 162
0.12798, 110.788, 11.7504, 85, 152
0.13198, 111.268, 12.3406, 84, 168
0.13598, 112.083, 13.3323, 87, 185
0.13998, 110.941, 10.9876, 85, 175
0.14398, 110.722, 9.86577, 87, 148
0.14798, 109.798, 9.91807, 85, 156
0.15198, 109.345, 9.59307, 85, 151
0.15598, 108.96, 9.09211, 86, 146
0.15998, 108.728, 9.24782, 87, 147
0.16398, 108.168, 9.12846, 85, 145
0.16798, 106.991, 8.65375, 85, 142
0.17198, 105.728, 7.21996, 79, 135
0.17598, 106.321, 8.19636, 87, 149
0.17998, 108.073, 9.17168, 87, 149
0.18398, 108.915, 9.60317, 84, 148
0.18798, 110.31, 10.2438, 83, 150
0.19198, 112.341, 11.9034, 85, 165
0.19598, 114.614, 12.7716, 88, 177
0.19998, 115.952, 13.3321, 84, 174
0.20398, 117.205, 14.0449, 87, 171
0.20798, 118, 15.7996, 84, 179
0.21198, 117.028, 15.5917, 86, 180
0.21598, 114.391, 13.9285, 85, 163
0.21998, 113.466, 13.3865, 87, 169
0.22398, 112.24, 12.8846, 87, 160
0.22798, 110.987, 12.5075, 86, 173
0.23198, 108.912, 11.9915, 85, 185
0.23598, 107.838, 10.4224, 86, 163
0.23998, 107.922, 10.7784, 86, 163
0.24398, 108.85, 10.6263, 86, 153
0.24798, 108.118, 9.48893, 86, 152
0.25198, 107.592, 9.30175, 86, 147
0.25598, 107.382, 9.8196, 84, 149
0.25998, 108.469, 10.6334, 87, 173
0.26398, 108.544, 11.4506, 83, 179
0.26798, 108.693, 10.3285, 83, 166
0.27198, 109.247, 9.68176, 85, 150
0.27598, 109.728, 10.4333, 83, 164
0.27998, 110.775, 11.6076, 86, 168
0.28398, 111.044, 11.5205, 86, 154
0.28798, 111.227, 10.8775, 85, 160
0.29198, 110.48, 10.8094, 87, 157
0.29598, 110.045, 11.1538, 86, 156
0.29998, 108.744, 10.7881, 83, 166
0.30398, 107.678, 9.96997, 85, 154
0.30798, 107.726, 10.1369, 85, 151
0.31198, 107.471, 9.21975, 87, 151
0.31598, 107.118, 9.44084, 85, 147
0.31998, 107.949, 10.0778, 87, 163
0.32398, 110.281, 11.5227, 83, 162
0.32798, 112.274, 12.3133, 86, 158
0.33198, 112.636, 12.0778, 86, 168
0.33598, 112.474, 12.3849, 86, 178
0.33998, 112.48, 12.0544, 87, 174
0.34398, 111.858, 12.3072, 87, 178
0.34798, 112.01, 12.5044, 84, 171
0.35198, 111.766, 12.1885, 87, 168
0.35598, 112.059, 12.6836, 84, 175
0.35998, 111.502, 10.9819, 86, 157
0.36398, 110.682, 10.672, 86, 153
0.36798, 109.676, 8.93417, 87, 144
0.37198, 109.651, 9.3639, 86, 147
0.37598, 109.524, 10.025, 86, 153
0.37998, 109.78, 10.7002, 87, 154
0.38398, 109.307, 10.6681, 87, 151
0.38798, 109.434, 11.0504, 87, 151
0.39198, 109.899, 10.6192, 85, 150
0.39598, 110.14, 11.9205, 82, 163
0.39998, 109.912, 12.1988, 86, 161
