0.00297, 94.8119, 10.3822, 74, 256
0.00627, 95.0314, 9.81492, 77, 215
0.00957, 95.0927, 9.88912, 76, 212
0.01287, 95.1814, 10.1325, 77, 229
0.01617, 94.8027, 9.68567, 77, 237
0.01947, 95.0521, 10.1693, 75, 230
0.02277, 94.7852, 10.0247, 76, 289
0.02607, 95.5076, 9.89452, 77, 200
0.02937, 95.5849, 9.97267, 76, 198
0.03267, 94.863, 10.2094, 77, 218
0.03597, 95.4922, 10.3615, 74, 240
0.03927, 95.1698, 10.349, 77, 212
0.04257, 95.343, 10.3312, 77, 202
0.04587, 94.8891, 9.96487, 76, 202
0.04917, 95.1128, 10.2228, 74, 215
0.05247, 95.059, 10.0438, 75, 213
0.05577, 94.9852, 9.90394, 75, 214
0.05907, 95.2151, 10.0526, 77, 234
0.06237, 94.9065, 10.2255, 76, 203
0.06567, 95.1573, 9.90794, 77, 195
0.06897, 94.5759, 9.18591, 74, 172
0.07227, 95.1775, 9.91468, 77, 238
0.07557, 95.3995, 9.91159, 77, 205
0.07887, 95.4714, 9.90149, 75, 192
0.08217, 94.8324, 9.80201, 74, 190
0.08547, 94.6544, 9.57984, 76, 201
0.08877, 94.7064, 10.2214, 76, 195
0.09207, 94.6926, 10.2984, 74, 217
0.09537, 94.8935, 10.1236, 75, 206
0.09867, 95.2435, 10.613, 74, 221
0.10197, 95.0087, 9.69399, 76, 195
0.10527, 95.1872, 10.3589, 76, 210
0.10857, 95.3676, 10.6017, 77, 240
0.11187, 94.5706, 9.38963, 77, 190
0.11517, 95.0385, 9.67677, 76, 187
0.11847, 95.3622, 10.0916, 77, 204
0.12177, 95.2359, 9.79209, 78, 198
0.12507, 94.8135, 9.95396, 75, 251
0.12837, 95.5339, 9.80016, 76, 211
0.13167, 94.9878, 9.60381, 74, 184
0.13497, 94.8147, 9.86178, 75, 208
0.13827, 94.5107, 9.72537, 76, 202
0.14157, 95.2436, 9.84912, 77, 203
0.14487, 95.2413, 9.6356, 76, 188
0.14817, 94.9245, 9.66626, 73, 252
0.15147, 95.3079, 10.0323, 75, 199
0.15477, 94.9105, 9.50158, 75, 193
0.15807, 94.9885, 9.90602, 75, 264
0.16137, 95.4491, 10.4345, 77, 214
0.16467, 94.8866, 9.81527, 76, 245
0.16797, 95.1271, 9.57296, 77, 195
0.17127, 95.3414, 9.83879, 72, 214
0.17457, 95.2431, 9.74198, 76, 196
0.17787, 95.696, 10.2617, 76, 222
0.18117, 95.1055, 10.3387, 77, 237
0.18447, 95.2253, 9.7863, 77, 197
0.18777, 94.204, 9.87604, 74, 191
0.19107, 95.1747, 9.43781, 76, 185
0.19437, 95.1086, 9.8961, 78, 208
0.19767, 94.5277, 9.44707, 74, 214
0.20097, 95.3923, 9.94557, 76, 214
0.20427, 94.9395, 9.98116, 75, 281
0.20757, 94.9358, 9.99517, 76, 218
0.21087, 94.9004, 9.89563, 77, 220
0.21417, 94.6967, 9.8179, 77, 204
0.21747, 95.0605, 9.79188, 74, 188
0.22077, 95.2165, 9.51764, 78, 194
0.22407, 95.2303, 9.81407, 76, 188
0.22737, 94.0753, 9.87567, 71, 201
0.23067, 94.9965, 10.0725, 73, 192
0.23397, 94.6681, 9.83775, 78, 231
0.23727, 94.2319, 9.96182, 75, 231
0.24057, 94.5379, 9.3781, 77, 184
0.24387, 94.6607, 10.0096, 76, 204
0.24717, 95.1224, 9.82767, 77, 194
0.25047, 95.1122, 10.0498, 75, 189
0.25377, 95.1178, 9.41403, 74, 183
0.25707, 95.2626, 9.53226, 78, 190
0.26037, 94.6898, 10.1308, 77, 212
0.26367, 95.1177, 10.1939, 74, 226
0.26697, 95.119, 10.1337, 76, 193
0.27027, 95.4548, 9.76412, 76, 193
0.27357, 95.5208, 9.82141, 78, 188
0.27687, 95.7391, 10.1333, 77, 235
0.28017, 95.2728, 9.92533, 77, 207
0.28347, 95.3604, 9.96278, 77, 198
0.28677, 95.251, 10.3379, 76, 238
0.29007, 95.125, 10.4031, 77, 225
0.29337, 95.3346, 10.0343, 76, 185
0.29667, 95.8363, 9.78388, 77, 207
0.29997, 95.8388, 9.93434, 77, 193
0.30327, 95.3182, 9.97362, 77, 201
0.30657, 95.5928, 9.67032, 78, 221
0.30987, 95.2561, 9.94276, 77, 238
0.31317, 95.5901, 9.97341, 75, 199
0.31647, 94.7837, 9.60357, 76, 191
0.31977, 95.4102, 9.67254, 78, 217
0.32307, 94.9923, 9.97923, 73, 200
0.32637, 95.2247, 9.9187, 75, 196
0.32967, 95.4841, 10.6031, 77, 322
0.33297, 95.2759, 9.69253, 77, 226
0.33627, 95.4566, 9.77558, 78, 236
0.33957, 95.0751, 9.34527, 79, 212
0.34287, 95.7312, 9.83927, 76, 202
0.34617, 95.409, 9.85588, 77, 193
0.34947, 95.3639, 9.78549, 77, 213
0.35277, 95.556, 10.2427, 75, 187
0.35607, 94.9924, 10.3283, 75, 209
0.35937, 95.8091, 9.87712, 74, 215
0.36267, 95.2669, 9.89088, 77, 208
0.36597, 95.0514, 9.75364, 75, 200
0.36927, 95.1781, 9.65251, 73, 219
0.37257, 95.0081, 9.99505, 75, 195
0.37587, 94.9945, 9.70547, 75, 199
0.37917, 94.843, 9.74982, 76, 201
0.38247, 94.7966, 9.38537, 78, 184
0.38577, 95.0479, 9.61197, 77, 206
0.38907, 95.2237, 9.89164, 76, 220
0.39237, 95.0867, 9.96848, 77, 218
0.39567, 94.5875, 9.65754, 74, 220
0.39897, 94.7935, 9.9539, 69, 223
0.40227, 95.1652, 10.2578, 77, 253
0.40557, 95.1638, 9.74918, 73, 192
0.40887, 94.071, 9.80363, 75, 193
0.41217, 95.074, 10.2834, 75, 221
0.41547, 94.646, 9.97008, 75, 218
