ALV-5000/E-WIN Data
Date :	"20-Jan-09"
Time :	"11:02:15"
Samplename : 	""
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     298.16000
Viscosity [cp]  :	       0.89000
Refractive Index:	       1.33200
Wavelength [nm] :	       0.00000
Angle [°]       :	       0.00000
Duration [s]    :	        10
Runs            :	         6
Mode            :	"SINGLE AUTO CH0"
MeanCR0 [kHz]   :	      18.43670
MeanCR1 [kHz]   :	       0.00000

"Correlation (Multi, Averaged)"
"Lag [ms]"	"Average"	" 1,  18.014"	" 2,  18.126"	" 3,  18.186"	" 4,  18.347"	" 5,  18.251"	" 6,  18.437"	
  6.29094E+002	 -4.30849E-005	  2.34744E-004	 -3.20829E-004	  2.88832E-005	 -1.01318E-004	  1.61918E-004	 -2.61908E-004	
  6.81523E+002	  3.25049E-005	  2.90672E-004	  2.96692E-005	 -1.14188E-004	  1.14932E-005	 -7.07209E-005	  4.81047E-005	
  7.33952E+002	 -8.55915E-005	 -1.96591E-004	 -1.51805E-004	 -1.44891E-004	 -2.59418E-004	  2.36314E-004	  2.84175E-006	
  7.86381E+002	 -1.36765E-004	 -2.40504E-004	 -3.04741E-004	 -1.78689E-004	  2.81610E-005	 -3.34511E-004	  2.09695E-004	
  8.38810E+002	 -9.20724E-005	 -1.48084E-004	 -2.00603E-004	  1.26701E-004	 -1.91166E-004	 -1.22831E-004	 -1.64517E-005	
  9.43667E+002	 -3.90945E-005	  1.49092E-004	 -7.94461E-005	  5.33632E-005	 -1.66202E-004	 -9.13399E-005	 -1.00034E-004	
  1.04852E+003	  1.55830E-005	  9.18240E-005	 -5.49516E-006	  1.59370E-006	  4.70427E-005	 -6.53969E-005	  2.39295E-005	
  1.15338E+003	 -9.25073E-007	  1.82468E-004	  7.11356E-005	 -2.19120E-004	 -9.86183E-005	  6.33531E-005	 -4.76900E-006	
  1.25824E+003	 -9.47087E-005	 -1.97361E-004	 -8.89656E-005	  3.37545E-006	 -4.66553E-005	 -1.65787E-005	 -2.22067E-004	
  1.36310E+003	 -1.81287E-006	 -2.18432E-005	  2.53178E-005	  5.48575E-005	 -1.21119E-004	 -1.35634E-004	  1.87544E-004	
  1.46796E+003	 -6.01713E-005	 -1.57078E-004	  1.77961E-005	  5.59274E-005	 -1.05114E-004	 -1.45500E-004	 -2.70589E-005	
  1.57281E+003	  2.22388E-005	  2.47026E-004	 -8.00415E-006	 -1.86514E-004	  2.52054E-004	 -1.80251E-005	 -1.53103E-004	
  1.67767E+003	 -1.29446E-005	  1.09768E-004	 -4.04583E-005	 -7.39308E-005	  1.51163E-004	 -1.20409E-004	 -1.03801E-004	
  1.88739E+003	 -3.07237E-005	 -1.04696E-005	  7.05632E-005	 -4.55255E-005	  1.47133E-005	 -8.63529E-005	 -1.27271E-004	
  2.09710E+003	 -4.74194E-005	  1.98933E-005	 -5.16716E-005	 -1.25463E-004	  3.28181E-005	 -1.08134E-004	 -5.19587E-005	
  2.30682E+003	 -2.80548E-005	 -1.58675E-004	  7.35910E-005	 -1.05899E-004	 -5.32697E-005	  6.64305E-005	  9.49434E-006	
  2.51653E+003	 -7.32433E-005	 -1.27660E-004	  4.57077E-005	 -1.31353E-004	 -6.34006E-005	 -6.67571E-005	 -9.59969E-005	
  2.72625E+003	 -3.32978E-005	 -1.87802E-005	 -4.59323E-005	 -3.21623E-005	  7.24634E-005	 -2.24286E-004	  4.89104E-005	
  2.93596E+003	 -1.74393E-005	 -4.50779E-005	  1.34142E-004	  6.67981E-005	 -5.65313E-005	 -2.30334E-004	  2.63678E-005	
  3.14568E+003	 -1.04373E-005	  3.08346E-005	  7.35092E-005	 -3.99647E-005	  1.63524E-005	 -2.26876E-004	  8.35201E-005	

"Count Rate"
       0.03906	      18.81168
       0.07813	      19.50555
       0.11719	      19.09437
       0.15625	      19.14577
       0.19531	      17.78372
       0.23438	      18.70888
       0.27344	      17.14124
       0.31250	      18.65748
       0.35156	      19.58265
       0.39063	      18.76028
       0.42969	      19.55695
       0.46875	      19.17146
       0.50781	      19.83964
       0.54688	      17.52673
       0.58594	      18.24630
       0.62500	      18.65748
       0.66406	      17.50103
       0.70313	      18.34910
       0.74219	      18.34910
       0.78125	      18.73458
       0.82031	      18.19490
       0.85938	      18.52899
       0.89844	      19.47985
       0.93750	      20.19942
       0.97656	      17.75802
       1.01563	      18.19490
       1.05469	      20.01953
       1.09375	      17.52673
       1.13281	      18.32340
       1.17188	      18.40049
       1.21094	      18.65748
       1.25000	      19.17146
       1.28906	      18.76028
       1.32813	      18.50329
       1.36719	      17.57813
       1.40625	      17.39823
       1.44531	      18.37479
       1.48438	      16.93565
       1.52344	      18.37479
       1.56250	      18.14350
       1.60156	      18.55469
       1.64063	      16.88425
       1.67969	      18.16920
       1.71875	      18.63178
       1.75781	      19.12007
       1.79688	      18.81168
       1.83594	      16.90995
       1.87500	      18.19490
       1.91406	      18.06641
       1.95313	      17.42393
       1.99219	      19.14577
       2.03125	      19.35136
       2.07031	      17.62952
       2.10938	      17.91221
       2.14844	      19.40276
       2.18750	      17.86082
       2.22656	      20.97040
       2.26563	      17.34683
       2.30469	      19.55695
       2.34375	      17.98931
       2.38281	      17.73232
       2.42188	      18.32340
       2.46094	      20.01953
       2.50000	      18.11781
       2.53906	      19.89104
       2.57813	      18.60609
       2.61719	      17.96361
       2.65625	      17.78372
       2.69531	      18.19490
       2.73438	      18.70888
       2.77344	      19.12007
       2.81250	      19.78824
       2.85156	      17.55243
       2.89063	      18.40049
       2.92969	      18.11781
       2.96875	      18.45189
       3.00781	      18.78598
       3.04688	      18.76028
       3.08594	      18.88877
       3.12500	      18.27200
       3.16406	      18.50329
       3.20313	      18.58039
       3.24219	      21.17599
       3.28125	      18.27200
       3.32031	      18.78598
       3.35938	      18.09211
       3.39844	      17.42393
       3.43750	      18.37479
       3.47656	      17.83512
       3.51563	      17.93791
       3.55469	      17.62952
       3.59375	      19.50555
       3.63281	      18.70888
       3.67188	      18.81168
       3.71094	      18.06641
       3.75000	      18.16920
       3.78906	      17.88651
       3.82813	      19.37706
       3.86719	      18.37479
       3.90625	      17.93791
       3.94531	      18.42619
       3.98438	      18.70888
       4.02344	      17.68092
       4.06250	      17.68092
       4.10156	      18.06641
       4.14063	      17.96361
       4.17969	      17.44963
       4.21875	      19.19716
       4.25781	      17.98931
       4.29688	      17.01275
       4.33594	      17.73232
       4.37500	      18.04071
       4.41406	      18.73458
       4.45313	      17.65522
       4.49219	      17.37253
       4.53125	      19.06867
       4.57031	      18.34910
       4.60938	      19.29996
       4.64844	      17.80942
       4.68750	      18.34910
       4.72656	      17.68092
       4.76563	      17.75802
       4.80469	      17.44963
       4.84375	      18.88877
       4.88281	      16.67866
       4.92188	      17.70662
       4.96094	      19.27426
       5.00000	      18.14350
       5.03906	      17.57813
       5.07813	      18.01501
       5.11719	      18.47759
       5.15625	      18.45189
       5.19531	      17.14124
       5.23438	      17.55243
       5.27344	      18.68318
       5.31250	      18.42619
       5.35156	      20.48211
       5.39063	      19.27426
       5.42969	      19.17146
       5.46875	      18.78598
       5.50781	      18.73458
       5.54688	      17.32113
       5.58594	      18.01501
       5.62500	      20.58491
       5.66406	      18.86308
       5.70313	      19.60835
       5.74219	      17.62952
       5.78125	      17.83512
       5.82031	      16.93565
       5.85938	      20.37932
       5.89844	      17.62952
       5.93750	      18.99157
       5.97656	      18.96587
       6.01563	      18.45189
       6.05469	      18.45189
       6.09375	      18.37479
       6.13281	      19.09437
       6.17188	      19.86534
       6.21094	      17.19264
       6.25000	      17.03845
       6.28906	      17.91221
       6.32813	      19.24856
       6.36719	      18.29770
       6.40625	      19.29996
       6.44531	      17.98931
       6.48438	      17.75802
       6.52344	      19.53125
       6.56250	      18.55469
       6.60156	      17.80942
       6.64063	      17.26974
       6.67969	      19.42846
       6.71875	      19.27426
       6.75781	      20.32792
       6.79688	      19.29996
       6.83594	      19.58265
       6.87500	      19.94243
       6.91406	      18.42619
       6.95313	      17.24404
       6.99219	      17.06415
       7.03125	      19.29996
       7.07031	      17.62952
       7.10938	      18.99157
       7.14844	      19.04297
       7.18750	      17.21834
       7.22656	      16.42167
       7.26563	      18.40049
       7.30469	      19.32566
       7.34375	      17.80942
       7.38281	      19.68544
       7.42188	      20.09663
       7.46094	      17.42393
       7.50000	      17.47533
       7.53906	      18.14350
       7.57813	      18.24630
       7.61719	      17.78372
       7.65625	      19.27426
       7.69531	      18.78598
       7.73438	      19.94243
       7.77344	      17.26974
       7.81250	      18.16920
       7.85156	      19.68544
       7.89063	      18.11781
       7.92969	      17.60382
       7.96875	      16.98705
       8.00781	      18.81168
       8.04688	      17.83512
       8.08594	      17.50103
       8.12500	      19.89104
       8.16406	      17.91221
       8.20313	      20.89330
       8.24219	      18.19490
       8.28125	      17.50103
       8.32031	      19.50555
       8.35938	      17.68092
       8.39844	      19.53125
       8.43750	      19.86534
       8.47656	      17.75802
       8.51563	      16.98705
       8.55469	      15.95909
       8.59375	      19.06867
       8.63281	      16.49877
       8.67188	      18.70888
       8.71094	      18.40049
       8.75000	      18.40049
       8.78906	      18.65748
       8.82813	      18.40049
       8.86719	      18.22060
       8.90625	      16.75576
       8.94531	      17.93791
       8.98438	      17.86082
       9.02344	      19.01727
       9.06250	      18.83738
       9.10156	      19.14577
       9.14063	      16.75576
       9.17969	      17.55243
       9.21875	      19.19716
       9.25781	      19.60835
       9.29688	      17.32113
       9.33594	      18.14350
       9.37500	      18.04071
       9.41406	      19.06867
       9.45313	      18.94017
       9.49219	      18.99157
       9.53125	      20.01953
       9.57031	      19.60835
       9.60938	      19.04297
       9.64844	      19.35136
       9.68750	      18.60609
       9.72656	      19.42846
       9.76563	      18.50329
       9.80469	      18.01501
