[Header]
7
15
100000
53856.7
[Data]
1e-005,0.0705160999716872,0.00198548545860829
2e-005,0.0690343020121467,0.0018731602389526
3e-005,0.0697201979959847,0.00200016070319019
4e-005,0.0660951165721413,0.00210155078550827
4e-005,0.0660951165721413,0.00210155078550827
5e-005,0.0669554041771783,0.00175269639018567
6e-005,0.0651596949879103,0.00252167028245564
7e-005,0.0649823471387452,0.00168991384684184
8e-005,0.0615996619021928,0.00192329287720297
8e-005,0.0615996619021928,0.00192329287720297
9e-005,0.0589546546310238,0.00202145327932532
0.0001,0.0613984278117408,0.00178152387217538
0.00011,0.0580645657290249,0.00222815806536434
0.00012,0.0562671027769983,0.00201526279226042
0.00012,0.0562671027769983,0.00201526279226042
0.00013,0.0562623991209084,0.00196953977350724
0.00014,0.0570494405412123,0.00190152420458243
0.00015,0.0560506955934525,0.00193903311313351
0.00016,0.0542288129685593,0.00152100481675365
0.00016,0.0542288129685593,0.00152100481675365
0.0002,0.0501326691952038,0.00153299397473938
0.00024,0.0490500384223107,0.00157541270293215
0.00028,0.0475100539774587,0.00148570344428645
0.00032,0.0439723714055578,0.00140063936095669
0.00032,0.0439723714055578,0.00140063936095669
0.00036,0.0428980055835773,0.00148788618501438
0.0004,0.0408204255986564,0.00140783421135478
0.00044,0.0386626152326455,0.00134973500801161
0.00048,0.0387000078290038,0.00144815139429889
0.00048,0.0387000078290038,0.00144815139429889
0.00052,0.037330020793904,0.00140463859845525
0.00056,0.0351673945862325,0.0013457997442453
0.0006,0.035846562115367,0.00149068643434738
0.00064,0.0341910941639434,0.0013014222214415
0.00064,0.0341910941639434,0.0013014222214415
0.0008,0.0310950668048844,0.00123998625499066
0.00096,0.0290675189909622,0.00115532924062692
0.00112,0.0264176515422845,0.00130540367434236
0.00128,0.0246965473660394,0.00129221631900016
0.00128,0.0246965473660394,0.00129221631900016
0.00144,0.0225929247239673,0.00114596455243437
0.0016,0.0211949583806663,0.00112015361221334
0.00176,0.0199479410015062,0.00115095745691352
0.00192,0.0191815086755793,0.00120780394079327
0.00192,0.0191815086755793,0.00120780394079327
0.00208,0.018248720445367,0.00115550704363447
0.00224,0.0170934336153503,0.00108093505426819
0.0024,0.0161444805590218,0.00101441343019321
0.00256,0.0154413274630314,0.000994419783566254
0.00256,0.0154413274630314,0.000994419783566254
0.0032,0.0131690316414146,0.000978806576502336
0.00384,0.0113698829452711,0.000964043907237819
0.00448,0.0109297366942165,0.000939658876632797
0.00512,0.00981473783053155,0.000981697954266929
0.00512,0.00981473783053155,0.000981697954266929
0.00576,0.00879751876256485,0.00102273176803501
0.0064,0.0075502905756315,0.00100838121671635
0.00704,0.0072316469261362,0.000989534488297381
0.00768,0.00651478029677088,0.00100798897053935
0.00768,0.00651478029677088,0.00100798897053935
0.00832,0.00610225388173968,0.00100220881584767
0.00896,0.00562803676606993,0.00109714401334607
0.0096,0.00600296805420553,0.00111988069793595
0.01024,0.00571998625315717,0.00109767820690912
0.01024,0.00571998625315717,0.00109767820690912
0.0128,0.00462572682318751,0.00126632263020066
0.01536,0.00407758596429364,0.00139924683680691
0.01792,0.0039870560048485,0.00157658710392554
0.02048,0.00307465860941303,0.0017147732110159
0.02048,0.00307465860941303,0.0017147732110159
0.02304,0.00245674617478775,0.00180589838542211
0.0256,0.00242749270486597,0.00195010259696088
0.02816,0.0023873427369705,0.00204649276077751
0.03072,0.00258514713763147,0.00222103764852192
0.03072,0.00258514713763147,0.00222103764852192
0.03328,0.00259078536542212,0.00224786711362889
0.03584,0.00279406540370686,0.00240530092606101
0.0384,0.00266708553033035,0.00252666188519856
0.04096,0.00212840500377021,0.0026487472193448
0.04096,0.00212840500377021,0.0026487472193448
0.0512,0.00172458672228215,0.00326795743566798
0.06144,0.00106711036417617,0.0040947245222582
0.07168,0.000324206468888422,0.0049381823374064
0.08192,-0.000187144543343454,0.00583547659533248
0.08192,-0.000187144543343454,0.00583547659533248
0.09216,-0.000590335986742407,0.0067730473901928
0.1024,-0.000453727064386622,0.00801007890779166
0.11264,-0.00109212853443252,0.00906336182909558
0.12288,-0.00105528105364483,0.0104963454383828
0.12288,-0.00105528105364483,0.0104963454383828
0.13312,-0.000832501762115134,0.0119830973699838
0.14336,-0.00163952901227316,0.0132811458164365
0.1536,-0.00109501064400386,0.0146957364598816
0.16384,-0.00116269170895078,1
0.2048,-0.00134976698737921,1
0.24576,-0.00165802220383882,1
0.28672,-0.00129100042531172,1
0.32768,-0.000325553581952742,1
0.36864,-0.000272667562540407,1
0.4096,0.000102988771009782,1
0.45056,0.000142689939801599,1
0.49152,1.4088870502027e-005,1
0.53248,-0.000773891001974003,1
0.57344,-0.00120518205455133,1
0.6144,-0.00121564123005891,1
