ALV-5000/E-WIN Data
Date :	""
       0.90000	     298.60000
       0.90500	     753.00000
       0.91000	     708.60000
       0.91500	     700.60000
       0.92000	     697.40000
       0.92500	     348.80000
       0.93000	     527.40000
       0.93500	    1052.40000
       0.94000	     587.00000
       0.94500	     913.00000
       0.95000	     796.60000
       0.95500	     569.20000
       0.96000	     227.20000
       0.96500	     454.60000
       0.97000	     283.60000
       0.97500	     388.80000
       0.98000	    1102.40000
       0.98500	     988.40000
       0.99000	     383.80000
       0.99500	     704.60000
       1.00000	     407.00000
       1.00500	     409.20000
       1.01000	     322.40000
       1.01500	     668.20000
       1.02000	     433.40000
       1.02500	     924.40000
       1.03000	     608.40000
       1.03500	     425.00000
       1.04000	    1528.60000
       1.04500	     663.00000
       1.05000	    1016.60000
       1.05500	     694.20000
       1.06000	     949.40000
       1.06500	     814.20000
       1.07000	    1059.80000
       1.07500	     506.80000
       1.08000	     189.80000
       1.08500	     353.00000
       1.09000	     284.00000
       1.09500	     387.80000
       1.10000	     461.40000
       1.10500	     944.40000
       1.11000	     668.20000
       1.11500	     261.60000
       1.12000	    1439.40000
       1.12500	     850.40000
       1.13000	     652.80000
       1.13500	    1205.20000
       1.14000	     951.80000
       1.14500	     566.60000
       1.15000	     613.40000
       1.15500	     872.20000
       1.16000	     619.20000
       1.16500	     688.40000
       1.17000	     784.20000
       1.17500	     318.40000
       1.18000	     416.20000
       1.18500	     686.20000
       1.19000	     431.00000
       1.19500	     585.40000
       1.20000	     415.60000
       1.20500	     430.40000
       1.21000	     650.00000
       1.21500	     635.80000
       1.22000	     867.00000
       1.22500	     488.20000
       1.23000	     670.60000
       1.23500	    1027.00000
       1.24000	    1655.60000
       1.24500	     613.60000
       1.25000	    1210.00000
       1.25500	     561.80000
       1.26000	     357.00000
       1.26500	     303.80000
       1.27000	     742.20000
       1.27500	    1103.40000
       1.28000	     675.20000
       1.28500	     602.20000
       1.29000	    1006.80000
       1.29500	    1000.80000
       1.30000	    1132.00000
       1.30500	     689.20000
       1.31000	     655.60000
       1.31500	     745.80000
       1.32000	     742.20000
       1.32500	     815.00000
       1.33000	     642.20000
       1.33500	     307.40000
       1.34000	     550.00000
       1.34500	     678.20000
       1.35000	     642.00000
       1.35500	     607.20000
       1.36000	     604.00000
       1.36500	     659.60000
       1.37000	     491.80000
       1.37500	     490.20000
       1.38000	    1046.60000
       1.38500	    1384.20000
       1.39000	     590.40000
       1.39500	     731.20000
       1.40000	     525.20000
       1.40500	     423.00000
       1.41000	     661.60000
       1.41500	     640.60000
       1.42000	     372.60000
       1.42500	     636.80000
       1.43000	     394.40000
       1.43500	     656.00000
       1.44000	     622.40000
       1.44500	     460.60000
       1.45000	     963.60000
       1.45500	     508.60000
       1.46000	     823.60000
       1.46500	     884.40000
       1.47000	     676.80000
       1.47500	     365.20000
       1.48000	     704.00000
       1.48500	     655.80000
       1.49000	     930.80000
       1.49500	     635.60000
       1.50000	     542.40000
       1.50500	    1185.80000
       1.51000	     986.40000
       1.51500	     521.80000
       1.52000	     614.00000
       1.52500	     915.80000
       1.53000	     594.60000
       1.53500	     295.20000
       1.54000	     861.60000
       1.54500	    1027.80000
       1.55000	     266.80000
       1.55500	     549.60000
       1.56000	     765.00000
       1.56500	    1386.40000
       1.57000	    1303.40000
       1.57500	     419.00000
       1.58000	    1122.60000
       1.58500	     883.80000
       1.59000	     527.20000
       1.59500	     571.60000
       1.60000	     771.40000
       1.60500	     696.20000
       1.61000	     223.00000
       1.61500	     294.20000
       1.62000	     487.60000
       1.62500	     642.40000
       1.63000	     765.80000
       1.63500	     689.20000
       1.64000	     530.80000
       1.64500	     702.40000
       1.65000	     765.20000
       1.65500	     359.80000
       1.66000	    1094.20000
       1.66500	     919.40000
       1.67000	     656.40000
       1.67500	     685.80000
       1.68000	    1084.20000
       1.68500	    1095.20000
       1.69000	    1161.40000
       1.69500	     467.40000
       1.70000	     814.40000
       1.70500	     759.00000
       1.71000	     468.80000
       1.71500	    1243.40000
       1.72000	     562.20000
       1.72500	     391.80000
       1.73000	    1706.20000
       1.73500	     586.40000
       1.74000	     462.00000
       1.74500	     550.20000
       1.75000	     559.80000
       1.75500	     959.80000
       1.76000	     299.80000
       1.76500	     678.40000
       1.77000	     926.20000
       1.77500	    1269.60000
       1.78000	    1270.60000
       1.78500	     461.40000
       1.79000	    1142.60000
       1.79500	     776.20000
       1.80000	     303.40000
       1.80500	     486.00000
       1.81000	     210.20000
       1.81500	     701.20000
       1.82000	     406.00000
       1.82500	     730.80000
       1.83000	    1165.20000
       1.83500	     769.00000
       1.84000	     744.40000
       1.84500	    1049.00000
       1.85000	     531.40000
       1.85500	     598.20000
       1.86000	     607.60000
       1.86500	    1115.60000
       1.87000	     861.20000
       1.87500	     909.00000
       1.88000	     537.60000
       1.88500	     961.80000
       1.89000	    1186.80000
       1.89500	       9.80000
       1.90000	       0.00000
       1.90500	       0.00000
       1.91000	       0.00000
       1.91500	       0.00000
       1.92000	       0.00000
       1.92500	       0.00000
       1.93000	       0.00000
       1.93500	       0.00000
       1.94000	       0.00000
       1.94500	       0.00000
       1.95000	       0.00000
       1.95500	       0.00000
       1.96000	       0.00000
       1.96500	       0.00000
       1.97000	       0.00000
       1.97500	       0.00000
       1.98000	       0.00000
       1.98500	       0.00000
       1.99000	       0.00000
