2.25E-09,-1.00E+00
2.75E-09,-1.00E+00
3.25E-09,-1.00E+00
3.75E-09,-1.00E+00
4.50E-09,-1.00E+00
5.50E-09,-1.00E+00
6.50E-09,-1.00E+00
7.50E-09,-1.00E+00
8.50E-09,-1.00E+00
9.50E-09,-1.00E+00
1.05E-08,-1.00E+00
1.15E-08,-1.00E+00
1.30E-08,-1.00E+00
1.50E-08,-1.00E+00
1.70E-08,-1.00E+00
1.90E-08,-1.00E+00
2.10E-08,-1.00E+00
2.30E-08,-1.00E+00
2.50E-08,-1.00E+00
2.70E-08,-1.00E+00
3.00E-08,-1.00E+00
3.40E-08,-1.00E+00
3.80E-08,-1.00E+00
4.20E-08,-1.00E+00
4.60E-08,-1.00E+00
5.00E-08,-1.00E+00
5.40E-08,-1.00E+00
5.80E-08,-1.00E+00
6.40E-08,-1.00E+00
7.20E-08,-1.00E+00
8.00E-08,-1.00E+00
8.80E-08,-1.00E+00
9.60E-08,-1.00E+00
1.04E-07,-1.00E+00
1.12E-07,-1.00E+00
1.20E-07,-1.00E+00
1.32E-07,-1.00E+00
1.48E-07,-1.00E+00
1.64E-07,-1.00E+00
1.80E-07,-1.00E+00
1.96E-07,-1.00E+00
2.12E-07,-1.00E+00
2.28E-07,-1.00E+00
2.44E-07,-1.00E+00
2.68E-07,-1.00E+00
3.00E-07,-1.00E+00
3.32E-07,-1.00E+00
3.64E-07,-1.00E+00
3.96E-07,-1.00E+00
4.28E-07,-1.00E+00
4.60E-07,-1.00E+00
4.92E-07,-1.00E+00
5.40E-07,-1.00E+00
6.04E-07,-1.00E+00
6.68E-07,-1.00E+00
7.32E-07,-1.00E+00
7.96E-07,-1.00E+00
8.60E-07,-1.00E+00
9.24E-07,-1.00E+00
9.88E-07,-1.00E+00
1.08E-06,-1.00E+00
1.21E-06,-1.00E+00
1.34E-06,-1.00E+00
1.47E-06,-1.00E+00
1.60E-06,-1.00E+00
1.72E-06,-1.00E+00
1.85E-06,-1.00E+00
1.98E-06,-1.00E+00
2.17E-06,-1.00E+00
2.43E-06,-1.00E+00
2.68E-06,-1.00E+00
2.94E-06,-1.00E+00
3.20E-06,-1.00E+00
3.45E-06,-1.00E+00
3.71E-06,-1.00E+00
3.96E-06,-1.00E+00
4.35E-06,-1.00E+00
4.86E-06,-1.00E+00
5.37E-06,-1.00E+00
5.88E-06,-1.00E+00
6.40E-06,-1.00E+00
6.91E-06,-1.00E+00
7.42E-06,-1.00E+00
7.93E-06,-1.00E+00
8.70E-06,-1.00E+00
9.72E-06,-1.00E+00
1.07E-05,-1.00E+00
1.18E-05,-1.00E+00
1.28E-05,-1.00E+00
1.38E-05,-1.00E+00
1.48E-05,-1.00E+00
1.59E-05,-1.00E+00
1.74E-05,-1.00E+00
1.95E-05,-1.00E+00
2.15E-05,-1.00E+00
2.35E-05,-1.00E+00
2.56E-05,-1.00E+00
2.76E-05,-1.00E+00
2.97E-05,-1.00E+00
3.17E-05,-1.00E+00
3.48E-05,-1.00E+00
3.89E-05,-1.00E+00
4.30E-05,-1.00E+00
4.71E-05,-1.00E+00
5.12E-05,-1.00E+00
5.53E-05,-1.00E+00
5.94E-05,-1.00E+00
6.35E-05,-1.00E+00
6.96E-05,-1.00E+00
7.78E-05,-9.01E-01
8.60E-05,1.33E+00
9.42E-05,1.67E+00
1.02E-04,1.64E+00
1.11E-04,1.23E+00
1.19E-04,9.61E-01
1.27E-04,9.65E-01
1.39E-04,7.80E-01
1.56E-04,6.55E-01
1.72E-04,4.27E-01
1.88E-04,3.38E-01
2.05E-04,3.15E-01
2.21E-04,2.85E-01
2.38E-04,1.55E-01
2.54E-04,1.89E-01
2.79E-04,1.59E-01
3.11E-04,1.05E-01
3.44E-04,7.73E-02
3.77E-04,1.45E-01
4.10E-04,1.08E-01
4.42E-04,8.20E-02
4.75E-04,1.39E-01
5.08E-04,4.24E-02
5.57E-04,1.17E-01
6.23E-04,1.02E-01
6.88E-04,8.03E-02
7.54E-04,8.09E-02
8.19E-04,9.79E-02
8.85E-04,9.13E-02
9.50E-04,5.99E-02
1.02E-03,1.02E-01
1.11E-03,7.55E-02
1.25E-03,8.00E-02
1.38E-03,1.14E-01
1.51E-03,7.55E-02
1.64E-03,7.35E-02
1.77E-03,9.16E-02
1.90E-03,7.48E-02
2.03E-03,3.51E-02
2.23E-03,7.94E-02
2.49E-03,7.83E-02
2.75E-03,8.17E-02
3.01E-03,5.61E-02
3.28E-03,6.64E-02
3.54E-03,8.36E-02
3.80E-03,6.98E-02
4.06E-03,6.88E-02
4.46E-03,6.84E-02
4.98E-03,7.05E-02
5.51E-03,6.34E-02
6.03E-03,4.84E-02
6.55E-03,7.36E-02
7.08E-03,5.20E-02
7.60E-03,5.60E-02
8.13E-03,6.00E-02
8.91E-03,4.90E-02
9.96E-03,4.24E-02
1.10E-02,4.00E-02
1.21E-02,4.39E-02
1.31E-02,3.67E-02
1.42E-02,4.60E-02
1.52E-02,3.49E-02
1.63E-02,3.96E-02
1.78E-02,3.82E-02
1.99E-02,3.62E-02
2.20E-02,2.59E-02
2.41E-02,2.69E-02
2.62E-02,2.45E-02
2.83E-02,2.57E-02
3.04E-02,2.48E-02
3.25E-02,2.29E-02
3.57E-02,2.25E-02
3.98E-02,1.78E-02
4.40E-02,2.38E-02
4.82E-02,1.76E-02
5.24E-02,1.27E-02
5.66E-02,1.86E-02
6.08E-02,1.47E-02
6.50E-02,2.12E-02
7.13E-02,1.30E-02
7.97E-02,7.54E-03
8.81E-02,1.05E-02
9.65E-02,1.10E-02
1.05E-01,6.43E-03
1.13E-01,7.97E-03
1.22E-01,7.12E-03
1.30E-01,6.68E-03
1.43E-01,5.41E-03
1.59E-01,5.20E-03
1.76E-01,5.32E-03
1.93E-01,5.21E-03
2.10E-01,6.97E-03
2.26E-01,3.27E-03
2.43E-01,2.77E-03
2.60E-01,2.43E-03
2.85E-01,2.69E-03
3.19E-01,3.00E-03
3.52E-01,2.52E-03
3.86E-01,1.96E-03
4.19E-01,2.29E-03
4.53E-01,1.25E-03
4.87E-01,2.43E-03
5.20E-01,1.61E-03
5.70E-01,1.19E-03
6.38E-01,1.21E-03
7.05E-01,9.42E-04
7.72E-01,2.14E-03
8.39E-01,2.55E-03
9.06E-01,2.09E-03
