ALV-5000/E-WIN Data
Date :	"10-Jan-11"
Time :	"14:17:18"
Samplename : 	""
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     298.16000
Viscosity [cp]  :	       0.89000
Refractive Index:	       1.33200
Wavelength [nm] :	     632.80000
Angle [°]       :	      90.00000
Duration [s]    :	        30
Runs            :	         6
Mode            :	"SINGLE AUTO CH1"
MeanCR0 [kHz]   :	      38.35171
MeanCR1 [kHz]   :	       0.00000

"Correlation (Multi, Averaged)"
"Lag [ms]"	"Average"	" 1,  40.131"	" 2,  41.900"	" 3,  37.794"	" 4,  37.770"	" 5,  38.086"	" 6,  38.352"	
  9.43667E+002	  4.61516E-003	  1.65106E-002	  1.08498E-002	  1.15369E-004	  3.59771E-005	  1.23381E-004	  5.58959E-005	
  1.04852E+003	  4.46124E-003	  1.60325E-002	  1.08393E-002	  7.97897E-006	 -5.18019E-006	  3.49933E-005	 -1.42074E-004	
  1.15338E+003	  4.31897E-003	  1.52832E-002	  1.04223E-002	  1.25667E-005	  7.67780E-006	  5.39101E-005	  1.34163E-004	
  1.25824E+003	  4.09661E-003	  1.47274E-002	  9.80098E-003	  8.52258E-005	  3.58482E-005	 -4.06842E-008	 -6.97157E-005	
  1.36310E+003	  3.80496E-003	  1.37060E-002	  8.80611E-003	  4.87771E-005	  8.03871E-005	  1.36766E-004	  5.16458E-005	
  1.46796E+003	  3.49919E-003	  1.24892E-002	  8.65882E-003	 -9.55378E-005	 -9.53063E-005	  8.36241E-005	 -4.56355E-005	
  1.57281E+003	  3.43292E-003	  1.19525E-002	  8.57155E-003	  6.44921E-005	  7.87519E-005	 -5.45502E-005	 -1.52416E-005	
  1.67767E+003	  2.70248E-003	  5.98283E-003	  1.00616E-002	  7.09753E-005	  7.10310E-005	  5.93586E-005	 -3.08970E-005	
  1.88739E+003	  2.21001E-003	  4.89855E-003	  8.37734E-003	  2.50722E-005	 -5.53864E-006	  2.42945E-005	 -5.96378E-005	
  2.09710E+003	  2.00003E-003	  4.59419E-003	  7.33025E-003	  5.31069E-005	  3.25402E-005	  4.22436E-005	 -5.21574E-005	
  2.30682E+003	  1.45541E-003	  3.47454E-003	  5.39721E-003	 -3.56383E-005	 -4.53966E-005	  1.04747E-005	 -6.86990E-005	
  2.51653E+003	  1.06372E-003	  2.46198E-003	  3.93962E-003	 -1.42482E-005	 -3.41881E-005	  2.16103E-005	  7.56432E-006	
  2.72625E+003	  8.84624E-004	  1.91193E-003	  3.45128E-003	 -9.10907E-006	 -2.75963E-005	 -4.77710E-005	  2.90121E-005	
  2.93596E+003	  7.91407E-004	  1.37240E-003	  3.27213E-003	  8.03833E-005	  4.47204E-005	  7.88911E-006	 -2.90772E-005	
  3.14568E+003	  6.82796E-004	  1.12497E-003	  3.07742E-003	 -8.94866E-005	  2.90479E-005	 -4.64225E-005	  1.23960E-006	
  3.35539E+003	  5.03103E-004	  4.55459E-004	  2.63118E-003	 -5.45867E-005	  1.33747E-005	 -3.66091E-005	  9.80339E-006	
  3.77482E+003	 -2.04714E-004	  3.40737E-004	 -1.52373E-003	 -4.41886E-005	  4.02111E-005	 -3.05591E-005	 -1.07574E-005	
  4.19425E+003	 -4.27870E-004	  3.13498E-004	 -2.71671E-003	 -4.33268E-005	 -9.54485E-006	 -9.53467E-005	 -1.57957E-005	
  4.61368E+003	 -3.73207E-004	  2.34331E-004	 -2.32304E-003	 -3.20823E-005	 -5.98717E-005	 -8.52685E-005	  2.66829E-005	
  5.03311E+003	 -2.51144E-004	  1.91156E-004	 -1.60628E-003	 -4.30740E-005	 -1.26426E-005	 -4.94018E-005	  1.33803E-005	
  5.45254E+003	 -9.31579E-005	  1.68270E-004	 -6.25847E-004	 -2.83201E-005	  2.22650E-005	 -6.66048E-005	 -2.87098E-005	
  5.87197E+003	  1.91560E-004	 -5.28795E-005	  1.28446E-003	 -5.24514E-005	 -2.28470E-005	 -4.16021E-005	  3.46834E-005	
  6.29140E+003	  7.00384E-004	 -3.24235E-005	  4.33844E-003	 -1.07293E-005	 -4.23819E-005	 -4.82880E-005	 -2.31095E-006	

"Count Rate"
       0.11719	      37.35522
       0.23438	      39.83931
       0.35156	      39.99297
       0.46875	      39.07104
       0.58594	      39.64297
       0.70313	      36.07476
       0.82031	      37.24425
       0.93750	      37.41498
       1.05469	      37.04791
       1.17188	      39.28445
       1.28906	      39.83931
       1.40625	      37.81619
       1.52344	      35.48575
       1.64063	      37.10767
       1.75781	      38.83202
       1.87500	      39.97589
       1.99219	      37.06499
       2.10938	      38.84909
       2.22656	      38.94299
       2.34375	      38.60154
       2.46094	      37.85887
       2.57813	      37.54302
       2.69531	      37.61131
       2.81250	      36.91133
       2.92969	      38.92592
       3.04688	      40.31735
       3.16406	      41.18806
       3.28125	      36.55280
       3.39844	      40.25760
       3.51563	      36.82597
       3.63281	      39.82224
       3.75000	      37.45766
       3.86719	      37.92716
       3.98438	      38.93445
       4.10156	      37.72229
       4.21875	      37.22718
       4.33594	      38.15764
       4.45313	      39.99297
       4.57031	      37.98692
       4.68750	      37.31254
       4.80469	      39.01128
       4.92188	      35.81867
       5.03906	      35.31503
       5.15625	      38.30276
       5.27344	      38.03813
       5.39063	      35.22966
       5.50781	      38.36251
       5.62500	      40.53076
       5.74219	      37.15035
       5.85938	      39.90760
       5.97656	      38.79787
       6.09375	      39.48078
       6.21094	      38.29422
       6.32813	      38.51617
       6.44531	      38.89177
       6.56250	      40.71002
       6.67969	      35.78453
       6.79688	      37.34669
       6.91406	      36.27964
       7.03125	      39.07957
       7.14844	      40.64173
       7.26563	      37.38937
       7.38281	      37.39790
       7.50000	      37.43205
       7.61719	      35.77599
       7.73438	      39.49786
       7.85156	      38.71251
       7.96875	      39.21616
       8.08594	      40.05272
       8.20313	      38.18325
       8.32031	      38.31984
       8.43750	      35.93818
       8.55469	      35.05040
       8.67188	      37.68814
       8.78906	      36.91987
       8.90625	      39.50639
       9.02344	      38.31130
       9.14063	      38.77226
       9.25781	      40.13808
       9.37500	      38.55032
       9.49219	      36.76621
       9.60938	      39.74541
       9.72656	      37.14181
       9.84375	      39.00275
       9.96094	      37.50888
      10.07813	      39.59175
      10.19531	      36.99669
      10.31250	      39.28445
      10.42969	      40.12101
      10.54688	      39.86492
      10.66406	      39.61736
      10.78125	      40.65880
      10.89844	      38.65275
      11.01563	      39.86492
      11.13281	      35.92111
      11.25000	      38.43081
      11.36719	      38.32837
      11.48438	      37.67960
      11.60156	      37.55156
      11.71875	      37.90155
      11.83594	      39.31859
      11.95313	      40.19784
      12.07031	      37.93570
      12.18750	      39.28445
      12.30469	      38.49910
      12.42188	      38.05521
      12.53906	      36.62109
      12.65625	      38.60154
      12.77344	      38.82348
      12.89063	      39.06250
      13.00781	      39.92467
      13.12500	      36.48451
      13.24219	      38.29422
      13.35938	      36.83450
      13.47656	      39.83077
      13.59375	      38.69543
      13.71094	      37.82472
      13.82813	      36.93694
      13.94531	      37.03084
      14.06250	      38.91738
      14.17969	      37.44912
      14.29688	      37.95277
      14.41406	      38.08081
      14.53125	      36.95401
      14.64844	      38.01252
      14.76563	      38.63568
      14.88281	      38.87470
      15.00000	      39.23323
      15.11719	      38.89177
      15.23438	      37.84180
      15.35156	      37.72229
      15.46875	      39.87346
      15.58594	      40.91489
      15.70313	      40.22345
      15.82031	      39.19908
      15.93750	      39.96736
      16.05469	      42.14413
      16.17188	      37.70522
      16.28906	      37.60278
      16.40625	      38.71251
      16.52344	      37.44912
      16.64063	      39.25883
      16.75781	      38.36251
      16.87500	      39.19054
      16.99219	      37.81619
      17.10938	      38.61861
      17.22656	      37.70522
      17.34375	      36.68085
      17.46094	      37.79911
      17.57813	      40.18930
      17.69531	      37.81619
      17.81250	      40.11248
      17.92969	      36.73207
      18.04688	      39.89907
      18.16406	      38.42227
      18.28125	      36.88572
      18.39844	      38.17472
      18.51563	      37.19303
      18.63281	      37.27840
      18.75000	      40.06126
      18.86719	      36.10891
      18.98438	      39.31859
      19.10156	      40.17223
      19.21875	      38.84909
      19.33594	      37.07352
      19.45313	      38.09789
      19.57031	      39.10518
      19.68750	      39.65151
      19.80469	      38.85763
      19.92188	      36.74060
      20.03906	      36.86865
      20.15625	      37.94423
      20.27344	      39.74541
      20.39063	      38.78080
      20.50781	      37.96131
      20.62500	      37.97838
      20.74219	      37.86740
      20.85938	      38.33691
      20.97656	      38.96860
      21.09375	      39.88199
      21.21094	      37.96984
      21.32813	      38.23447
      21.44531	      38.37105
      21.56250	      36.04916
      21.67969	      39.95028
      21.79688	      35.86135
      21.91406	      37.61985
      22.03125	      38.95153
      22.14844	      39.36981
      22.26563	      38.70397
      22.38281	      36.67231
      22.50000	      37.11620
      22.61719	      38.37105
      22.73438	      37.98692
      22.85156	      36.61256
      22.96875	      37.22718
      23.08594	      39.83931
      23.20313	      38.20886
      23.32031	      37.15889
      23.43750	      40.65027
      23.55469	      39.43810
      23.67188	      39.25030
      23.78906	      38.49910
      23.90625	      39.42957
      24.02344	      39.22469
      24.14063	      38.48203
      24.25781	      38.55885
      24.37500	      39.40395
      24.49219	      38.33691
      24.60938	      39.07957
      24.72656	      40.02711
      24.84375	      38.53325
      24.96094	      38.02960
      25.07813	      38.20886
      25.19531	      37.73936
      25.31250	      38.86616
      25.42969	      37.26132
      25.54688	      38.55885
      25.66406	      36.64670
      25.78125	      39.28445
      25.89844	      37.91009
      26.01563	      39.13933
      26.13281	      37.82472
      26.25000	      38.85763
      26.36719	      39.14786
      26.48438	      38.88324
      26.60156	      38.32837
      26.71875	      38.99421
      26.83594	      38.33691
      26.95313	      37.25278
      27.07031	      37.59424
      27.18750	      38.22593
      27.30469	      39.76248
      27.42188	      37.26132
      27.53906	      39.04543
      27.65625	      37.36376
      27.77344	      37.15889
      27.89063	      38.74665
      28.00781	      39.65151
      28.12500	      37.47473
      28.24219	      39.06250
      28.35938	      37.41498
      28.47656	      38.64422
      28.59375	      38.61861
      28.71094	      37.74789
      28.82813	      37.78204
      28.94531	      38.94299
      29.06250	      38.72958
      29.17969	      38.39666
      29.29688	      39.58322
      29.41406	      39.91614
      29.53125	      35.71624
      29.64844	      37.68814
      29.76563	      37.77351
      29.88281	      39.40395
