ALV-5000/E-WIN Data
Date :	"10-Jan-11"
Time :	"15:19:45"
Samplename : 	""
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     298.16000
Viscosity [cp]  :	       0.89000
Refractive Index:	       1.33200
Wavelength [nm] :	     632.80000
Angle [°]       :	      90.00000
Duration [s]    :	        30
Runs            :	         6
Mode            :	"SINGLE CROSS CH0"
MeanCR0 [kHz]   :	      13.46968
MeanCR1 [kHz]   :	      63.82358

"Correlation (Multi, Averaged)"
"Lag [ms]"	"Average"	" 1,  13.463"	" 2,  13.727"	" 3,  13.476"	" 4,  13.510"	" 5,  13.687"	" 6,  13.470"	
  2.72625E+003	 -9.21996E-005	 -1.45221E-004	 -2.85166E-004	  1.82639E-004	 -1.32718E-004	 -3.04227E-004	  1.31495E-004	
  2.93596E+003	 -1.71348E-005	 -9.48467E-005	 -3.50034E-004	  9.13892E-005	 -3.01222E-004	 -3.20397E-006	  5.55109E-004	
  3.14568E+003	 -1.41796E-004	 -4.67119E-004	 -1.33595E-004	 -2.66884E-005	  2.54758E-004	 -4.08749E-005	 -4.37256E-004	
  3.35539E+003	  1.62896E-005	  2.43126E-004	 -7.35591E-005	 -1.23193E-004	  3.15329E-004	  3.61802E-004	 -6.25768E-004	
  3.77482E+003	 -4.15326E-005	 -2.75264E-004	  1.05672E-004	  1.37130E-004	 -1.69408E-004	 -4.04744E-004	  3.57419E-004	
  4.19425E+003	  2.00533E-005	 -4.36971E-004	  7.99561E-005	  3.59105E-004	  1.29056E-005	  1.89827E-004	 -8.45024E-005	
  4.61368E+003	  4.51567E-007	 -2.91633E-004	  1.79976E-004	  5.34324E-005	  2.14652E-004	 -4.05042E-004	  2.51323E-004	
  5.03311E+003	 -1.15272E-004	 -2.00412E-005	 -2.88760E-004	 -2.32171E-004	 -3.42283E-004	 -1.58041E-004	  3.49662E-004	
  5.45254E+003	  2.54594E-005	 -1.65557E-005	  9.91578E-005	 -7.64339E-005	 -3.57873E-004	  2.27371E-004	  2.77090E-004	
  5.87197E+003	  3.24229E-005	  5.99066E-004	  1.79634E-004	 -4.45688E-004	 -1.08733E-004	 -3.77677E-004	  3.47936E-004	
  6.29140E+003	 -3.21428E-005	  1.71858E-004	  1.12935E-004	 -2.34760E-004	 -4.42079E-004	  3.56878E-004	 -1.57688E-004	

"Count Rate"
       0.11719	      12.59970	      60.98394
       0.23438	      13.78626	      66.89965
       0.35156	      12.61678	      61.94001
       0.46875	      13.82041	      67.68500
       0.58594	      13.35091	      61.00954
       0.70313	      14.57161	      65.18384
       0.82031	      13.96553	      59.89128
       0.93750	      13.08628	      59.65226
       1.05469	      12.59117	      60.45468
       1.17188	      15.81792	      79.26034
       1.28906	      11.74607	      60.16444
       1.40625	      12.72775	      54.37677
       1.52344	      13.03506	      60.78760
       1.64063	      12.28386	      53.40363
       1.75781	      12.53141	      60.48029
       1.87500	      14.87892	      76.26407
       1.99219	      12.71921	      54.48775
       2.10938	      14.14479	      66.91673
       2.22656	      12.51434	      59.27666
       2.34375	      14.86185	      60.42907
       2.46094	      11.38754	      51.78172
       2.57813	      12.90701	      61.72660
       2.69531	      11.81436	      57.23647
       2.81250	      13.33383	      64.09972
       2.92969	      13.99114	      73.79705
       3.04688	      13.51310	      66.67770
       3.16406	      14.91306	      66.63503
       3.28125	      13.59846	      61.46198
       3.39844	      13.69236	      63.70704
       3.51563	      12.93262	      71.96173
       3.63281	      13.00091	      65.77285
       3.75000	      12.88994	      59.20837
       3.86719	      12.27532	      55.26456
       3.98438	      13.23993	      67.64232
       4.10156	      16.11670	      73.75437
       4.21875	      12.89848	      58.91813
       4.33594	      11.92533	      57.04866
       4.45313	      12.94970	      59.29373
       4.57031	      14.40088	      61.82050
       4.68750	      13.82894	      61.76928
       4.80469	      13.57285	      59.33641
       4.92188	      14.22162	      65.98626
       5.03906	      13.55578	      60.31810
       5.15625	      13.19725	      65.61066
       5.27344	      11.56680	      56.72428
       5.39063	      12.41190	      62.10220
       5.50781	      15.76670	      71.19345
       5.62500	      11.58387	      55.40114
       5.74219	      12.95823	      68.64108
       5.85938	      14.49478	      69.07643
       5.97656	      14.29845	      67.94963
       6.09375	      14.01674	      65.33749
       6.21094	      13.50456	      57.01452
       6.32813	      12.14728	      57.67182
       6.44531	      12.45459	      61.81197
       6.56250	      12.27532	      62.31561
       6.67969	      15.10940	      57.79133
       6.79688	      12.36922	      57.46695
       6.91406	      11.99362	      61.65831
       7.03125	      12.85580	      58.34620
       7.14844	      13.29115	      61.67538
       7.26563	      13.29115	      61.18027
       7.38281	      13.05213	      60.02786
       7.50000	      12.39483	      58.17546
       7.61719	      13.59846	      59.41324
       7.73438	      15.33988	      69.87032
       7.85156	      13.06067	      57.99620
       7.96875	      13.59846	      64.20216
       8.08594	      14.70819	      70.58737
       8.20313	      13.23993	      66.64356
       8.32031	      14.78502	      66.08870
       8.43750	      14.05943	      65.79846
       8.55469	      13.88870	      63.57900
       8.67188	      13.43627	      63.42534
       8.78906	      14.71673	      68.05206
       8.90625	      13.04360	      62.34122
       9.02344	      14.17894	      65.73870
       9.14063	      13.41066	      62.29000
       9.25781	      12.13874	      60.17298
       9.37500	      14.42649	      71.71417
       9.49219	      12.19849	      59.04618
       9.60938	      12.56556	      61.83757
       9.72656	      12.73629	      60.07055
       9.84375	      13.14603	      63.59607
       9.96094	      12.49727	      57.14256
      10.07813	      16.83375	      74.44582
      10.19531	      14.19601	      67.60817
      10.31250	      13.71797	      58.93520
      10.42969	      13.30822	      62.43512
      10.54688	      13.80334	      65.76431
      10.66406	      12.60824	      57.46695
      10.78125	      12.57410	      71.39833
      10.89844	      13.16311	      60.36932
      11.01563	      12.72775	      58.07303
      11.13281	      12.75336	      62.40098
      11.25000	      12.49727	      61.35954
      11.36719	      14.01674	      64.97897
      11.48438	      10.92657	      53.84752
      11.60156	      12.45459	      55.58894
      11.71875	      13.50456	      62.33269
      11.83594	      13.93138	      62.64853
      11.95313	      14.32405	      64.24483
      12.07031	      12.12167	      64.73141
      12.18750	      11.93387	      57.78279
      12.30469	      11.17413	      55.81942
      12.42188	      12.54849	      63.50217
      12.53906	      13.31676	      65.48261
      12.65625	      12.68507	      59.10593
      12.77344	      12.69361	      61.89733
      12.89063	      11.81436	      55.52065
      13.00781	      13.18018	      66.28503
      13.12500	      12.93262	      64.47532
      13.24219	      12.85580	      58.22668
      13.35938	      12.07045	      57.21939
      13.47656	      13.36798	      68.66669
      13.59375	      13.38505	      64.02289
      13.71094	      12.61678	      62.96438
      13.82813	      11.95094	      56.64745
      13.94531	      12.78751	      62.51195
      14.06250	      14.17040	      65.45700
      14.17969	      14.07650	      63.08389
      14.29688	      14.62283	      60.60834
      14.41406	      13.97406	      66.75453
      14.53125	      13.46188	      60.71077
      14.64844	      13.88870	      69.08497
      14.76563	      13.21432	      59.12300
      14.88281	      14.07650	      65.80699
      15.00000	      15.20330	      68.63254
      15.11719	      14.11065	      68.42767
      15.23438	      12.65946	      64.33020
      15.35156	      14.67405	      72.44830
      15.46875	      15.34842	      69.75934
      15.58594	      13.59846	      60.33517
      15.70313	      15.59598	      72.38855
      15.82031	      12.84726	      62.23025
      15.93750	      13.16311	      59.99372
      16.05469	      12.41190	      68.19718
      16.17188	      13.75212	      60.48883
      16.28906	      14.84477	      68.88010
      16.40625	      14.72526	      70.86053
      16.52344	      14.34966	      71.43247
      16.64063	      12.37776	      60.95833
      16.75781	      12.00216	      57.26207
      16.87500	      13.91431	      69.71666
      16.99219	      13.00091	      64.32166
      17.10938	      11.62656	      61.53880
      17.22656	      15.20330	      72.18368
      17.34375	      15.70695	      76.75064
      17.46094	      13.43627	      68.73498
      17.57813	      12.15581	      56.27185
      17.69531	      13.21432	      61.43637
      17.81250	      13.58993	      58.86691
      17.92969	      14.27284	      67.22404
      18.04688	      14.71673	      66.31064
      18.16406	      12.94970	      63.83509
      18.28125	      13.86309	      61.01808
      18.39844	      14.07650	      65.61066
      18.51563	      12.74482	      62.02538
      18.63281	      15.45086	      72.55927
      18.75000	      12.54849	      61.21442
      18.86719	      13.11189	      62.87048
      18.98438	      15.09233	      76.53723
      19.10156	      13.06921	      65.18384
      19.21875	      15.48500	      75.36774
      19.33594	      14.63136	      66.96794
      19.45313	      13.01799	      63.07535
      19.57031	      12.80458	      62.48634
      19.68750	      13.22286	      67.13867
      19.80469	      13.30822	      63.04121
      19.92188	      12.47166	      56.59623
      20.03906	      14.63990	      69.79349
      20.15625	      14.11918	      63.45949
      20.27344	      11.34486	      57.31329
      20.39063	      13.00091	      59.54129
      20.50781	      14.69112	      75.44457
      20.62500	      14.10211	      58.43156
      20.74219	      14.00821	      64.56068
      20.85938	      12.64239	      64.22776
      20.97656	      13.17164	      58.96935
      21.09375	      14.48625	      67.57403
      21.21094	      14.46064	      73.31048
      21.32813	      13.61553	      62.71682
      21.44531	      13.85455	      61.99977
      21.56250	      12.71068	      63.49363
      21.67969	      14.40942	      63.22901
      21.79688	      13.17164	      62.05952
      21.91406	      13.34237	      63.75826
      22.03125	      15.04965	      70.92883
      22.14844	      13.34237	      67.87280
      22.26563	      13.11189	      59.19983
      22.38281	      11.99362	      59.00349
      22.50000	      13.14603	      64.58629
      22.61719	      13.94845	      66.60941
      22.73438	      14.64844	      73.25926
      22.85156	      15.83500	      75.55555
      22.96875	      13.46188	      68.95692
      23.08594	      13.59846	      61.04369
      23.20313	      15.44232	      64.62044
      23.32031	      14.07650	      60.87296
      23.43750	      13.43627	      67.82158
      23.55469	      12.59970	      64.18508
      23.67188	      11.37900	      57.96206
      23.78906	      12.71921	      61.57295
      23.90625	      13.88016	      61.50466
      24.02344	      14.82770	      69.19594
      24.14063	      14.68258	      64.59483
      24.25781	      14.11065	      66.90819
      24.37500	      12.97531	      59.59251
      24.49219	      13.37652	      62.40098
      24.60938	      14.21308	      63.04121
      24.72656	      13.04360	      64.79117
      24.84375	      14.28137	      68.79473
      24.96094	      13.12042	      62.37537
      25.07813	      14.17894	      64.29605
      25.19531	      12.15581	      59.65226
      25.31250	      10.11562	      50.76588
      25.42969	      13.69236	      69.31545
      25.54688	      14.67405	      71.42393
      25.66406	      13.95699	      69.81056
      25.78125	      13.23993	      65.99480
      25.89844	      13.18871	      64.12533
      26.01563	      14.37527	      65.12408
      26.13281	      12.94116	      72.21782
      26.25000	      11.84850	      55.48650
      26.36719	      15.04965	      69.02522
      26.48438	      12.35215	      59.80592
      26.60156	      13.50456	      66.81429
      26.71875	      14.35820	      71.11662
      26.83594	      13.88016	      63.16925
      26.95313	      13.93138	      65.60212
      27.07031	      13.14603	      59.89981
      27.18750	      13.19725	      63.67290
      27.30469	      13.17164	      65.41432
      27.42188	      14.63136	      68.88863
      27.53906	      14.82770	      66.58381
      27.65625	      13.00091	      62.38390
      27.77344	      15.57037	      69.36667
      27.89063	      15.21184	      72.90927
      28.00781	      12.39483	      61.03516
      28.12500	      14.76795	      75.02629
      28.24219	      12.58263	      58.42302
      28.35938	      12.71068	      56.21210
      28.47656	      14.50332	      65.01311
      28.59375	      11.41315	      56.34015
      28.71094	      12.40337	      64.80824
      28.82813	      15.21184	      66.47283
      28.94531	      15.10940	      69.95568
      29.06250	      14.02528	      62.30708
      29.17969	      12.81311	      59.02057
      29.29688	      12.72775	      67.48866
      29.41406	      11.74607	      60.42054
      29.53125	      13.64968	      65.43993
      29.64844	      15.97158	      69.17886
      29.76563	      13.11189	      66.45576
      29.88281	      13.38505	      57.79133
