ALV-5000/E-WIN Data
Date :	"10-Jan-11"
Time :	"11:32:28"
Samplename : 	""
SampMemo(0) : 	""
SampMemo(1) : 	""
SampMemo(2) : 	""
SampMemo(3) : 	""
SampMemo(4) : 	""
SampMemo(5) : 	""
SampMemo(6) : 	""
SampMemo(7) : 	""
SampMemo(8) : 	""
SampMemo(9) : 	""
Temperature [K] :	     298.16000
Viscosity [cp]  :	       0.89000
Refractive Index:	       1.33200
Wavelength [nm] :	     632.80000
Angle [°]       :	      90.00000
Duration [s]    :	        30
Runs            :	         6
Mode            :	"SINGLE AUTO CH0"
MeanCR0 [kHz]   :	      38.69208
MeanCR1 [kHz]   :	       0.00000

"Correlation (Multi, Averaged)"
"Lag [ms]"	"Average"	" 1,  38.674"	" 2,  38.742"	" 3,  38.762"	" 4,  38.702"	" 5,  38.700"	" 6,  38.692"	
  1.57281E+003	 -5.18253E-006	 -2.23501E-006	  1.07055E-005	 -7.41251E-005	  2.07898E-005	 -1.82172E-005	  3.19868E-005	
  1.67767E+003	 -4.33646E-006	  8.87474E-006	 -1.53380E-005	 -2.60721E-005	 -7.62903E-007	 -2.65117E-005	  3.37912E-005	
  1.88739E+003	  6.28101E-006	  1.57566E-005	 -4.88144E-005	  1.45653E-005	  2.20678E-005	  3.17927E-005	  2.31819E-006	
  2.09710E+003	 -9.53800E-006	  4.64863E-005	 -3.18496E-005	 -2.09218E-005	 -1.14541E-006	 -2.22308E-005	 -2.75667E-005	
  2.30682E+003	 -5.29422E-007	  4.74311E-005	 -7.92373E-006	 -8.31172E-006	  1.25390E-005	 -1.09900E-005	 -3.59213E-005	
  2.51653E+003	  6.94534E-006	  4.07039E-005	 -1.12316E-005	  4.93150E-005	 -3.39716E-006	 -3.48668E-005	  1.14875E-006	
  2.72625E+003	 -1.42159E-005	  5.87699E-006	 -3.10291E-005	  1.04947E-005	 -1.63379E-005	 -4.75282E-005	 -6.77196E-006	
  2.93596E+003	 -1.83568E-005	  3.32149E-005	 -1.09766E-005	 -4.01750E-005	  1.23364E-005	 -8.03933E-005	 -2.41471E-005	
  3.14568E+003	 -3.37034E-005	 -3.09125E-006	 -3.17249E-005	 -3.25756E-005	 -3.81529E-005	 -3.16294E-005	 -6.50463E-005	
  3.35539E+003	 -1.27368E-005	  3.81449E-005	 -4.17515E-005	 -2.24187E-005	  3.37829E-005	 -4.51884E-005	 -3.89901E-005	
  3.77482E+003	  7.67161E-006	  1.86394E-005	 -3.35245E-006	 -1.34796E-005	  6.27306E-005	 -1.58419E-005	 -2.66652E-006	
  4.19425E+003	  4.54184E-006	 -4.14583E-006	  1.13327E-005	  2.43512E-005	  1.98358E-005	 -6.93858E-006	 -1.71843E-005	
  4.61368E+003	  1.65494E-005	 -1.97820E-005	  6.41102E-006	  4.90016E-006	  1.50142E-005	  5.72472E-005	  3.55056E-005	
  5.03311E+003	  1.53619E-005	  1.73720E-005	  5.43126E-006	 -5.04587E-006	  3.32968E-005	  1.89081E-005	  2.22090E-005	
  5.45254E+003	 -1.97603E-006	 -2.69376E-005	 -1.31297E-005	 -5.49719E-006	  3.60677E-005	 -2.42296E-005	  2.18703E-005	
  5.87197E+003	 -1.61807E-005	 -5.28605E-005	 -5.66507E-005	  3.50310E-006	  3.48449E-005	 -5.44877E-006	 -2.04721E-005	
  6.29140E+003	  1.24976E-006	  6.48434E-006	 -3.69846E-005	  1.41507E-005	  4.96711E-006	 -2.76322E-005	  4.65132E-005	

"Count Rate"
       0.11719	      38.92592
       0.23438	      36.10037
       0.35156	      37.63692
       0.46875	      40.01004
       0.58594	      38.54178
       0.70313	      38.05521
       0.82031	      38.16618
       0.93750	      39.06250
       1.05469	      39.10518
       1.17188	      38.21740
       1.28906	      39.03689
       1.40625	      38.85763
       1.52344	      38.30276
       1.64063	      38.67836
       1.75781	      38.84909
       1.87500	      37.91009
       1.99219	      37.91009
       2.10938	      38.65275
       2.22656	      39.44664
       2.34375	      39.18201
       2.46094	      38.94299
       2.57813	      38.87470
       2.69531	      39.31005
       2.81250	      40.01857
       2.92969	      39.16494
       3.04688	      39.15640
       3.16406	      38.48203
       3.28125	      39.47224
       3.39844	      39.43810
       3.51563	      38.36251
       3.63281	      38.90031
       3.75000	      39.31859
       3.86719	      40.20638
       3.98438	      39.10518
       4.10156	      38.59300
       4.21875	      37.85033
       4.33594	      39.51493
       4.45313	      38.71251
       4.57031	      38.28569
       4.68750	      39.15640
       4.80469	      40.58198
       4.92188	      38.00399
       5.03906	      38.84055
       5.15625	      39.00275
       5.27344	      39.83077
       5.39063	      39.17347
       5.50781	      37.82472
       5.62500	      38.40520
       5.74219	      37.81619
       5.85938	      37.41498
       5.97656	      38.75519
       6.09375	      39.46371
       6.21094	      41.41000
       6.32813	      40.19784
       6.44531	      38.78080
       6.56250	      37.34669
       6.67969	      39.21616
       6.79688	      38.46495
       6.91406	      37.71375
       7.03125	      37.13328
       7.14844	      39.07104
       7.26563	      38.45642
       7.38281	      39.19054
       7.50000	      39.56615
       7.61719	      39.32713
       7.73438	      38.67836
       7.85156	      39.81370
       7.96875	      39.28445
       8.08594	      39.34420
       8.20313	      38.54178
       8.32031	      38.15764
       8.43750	      37.99545
       8.55469	      37.69668
       8.67188	      38.32837
       8.78906	      39.26737
       8.90625	      37.88448
       9.02344	      38.08935
       9.14063	      38.83202
       9.25781	      38.48203
       9.37500	      37.59424
       9.49219	      38.69543
       9.60938	      37.98692
       9.72656	      38.69543
       9.84375	      39.67712
       9.96094	      39.28445
      10.07813	      38.66129
      10.19531	      38.03813
      10.31250	      37.56010
      10.42969	      38.22593
      10.54688	      37.61985
      10.66406	      38.48203
      10.78125	      38.96860
      10.89844	      39.36981
      11.01563	      38.53325
      11.13281	      38.39666
      11.25000	      38.36251
      11.36719	      38.84055
      11.48438	      39.21616
      11.60156	      37.85033
      11.71875	      39.17347
      11.83594	      36.89426
      11.95313	      38.73812
      12.07031	      38.88324
      12.18750	      38.64422
      12.30469	      40.09540
      12.42188	      39.07104
      12.53906	      39.20762
      12.65625	      39.86492
      12.77344	      39.33566
      12.89063	      39.48078
      13.00781	      36.60402
      13.12500	      38.70397
      13.24219	      39.26737
      13.35938	      39.00275
      13.47656	      38.74665
      13.59375	      39.13079
      13.71094	      38.14911
      13.82813	      38.69543
      13.94531	      39.09665
      14.06250	      37.45766
      14.17969	      38.20033
      14.29688	      38.73812
      14.41406	      38.42227
      14.53125	      39.32713
      14.64844	      38.25154
      14.76563	      37.43205
      14.88281	      38.72958
      15.00000	      39.67712
      15.11719	      38.00399
      15.23438	      37.92716
      15.35156	      38.49056
      15.46875	      37.98692
      15.58594	      38.16618
      15.70313	      36.05769
      15.82031	      38.94299
      15.93750	      39.18201
      16.05469	      39.27591
      16.17188	      40.29174
      16.28906	      39.19054
      16.40625	      39.10518
      16.52344	      37.98692
      16.64063	      38.21740
      16.75781	      37.71375
      16.87500	      39.14786
      16.99219	      38.59300
      17.10938	      40.65880
      17.22656	      37.37230
      17.34375	      40.24052
      17.46094	      37.30400
      17.57813	      40.28320
      17.69531	      38.14911
      17.81250	      39.29298
      17.92969	      39.27591
      18.04688	      39.89907
      18.16406	      39.36981
      18.28125	      38.24301
      18.39844	      38.82348
      18.51563	      40.59051
      18.63281	      39.81370
      18.75000	      39.25030
      18.86719	      40.13808
      18.98438	      39.21616
      19.10156	      39.41249
      19.21875	      37.84180
      19.33594	      38.49056
      19.45313	      37.52595
      19.57031	      38.31984
      19.68750	      39.34420
      19.80469	      37.71375
      19.92188	      38.07228
      20.03906	      38.83202
      20.15625	      40.34296
      20.27344	      39.35274
      20.39063	      37.36376
      20.50781	      38.32837
      20.62500	      38.83202
      20.74219	      38.06374
      20.85938	      38.77226
      20.97656	      39.42957
      21.09375	      37.69668
      21.21094	      38.37105
      21.32813	      38.93445
      21.44531	      37.67107
      21.56250	      39.54907
      21.67969	      39.52346
      21.79688	      37.12474
      21.91406	      39.04543
      22.03125	      37.07352
      22.14844	      38.95153
      22.26563	      39.57468
      22.38281	      37.91862
      22.50000	      39.12225
      22.61719	      37.73936
      22.73438	      39.40395
      22.85156	      38.81495
      22.96875	      38.66129
      23.08594	      39.95028
      23.20313	      38.64422
      23.32031	      38.93445
      23.43750	      39.96736
      23.55469	      38.43081
      23.67188	      39.33566
      23.78906	      39.16494
      23.90625	      39.25030
      24.02344	      39.02835
      24.14063	      39.36127
      24.25781	      38.61861
      24.37500	      38.35398
      24.49219	      38.61007
      24.60938	      39.51493
      24.72656	      39.43810
      24.84375	      39.17347
      24.96094	      37.99545
      25.07813	      38.13203
      25.19531	      38.92592
      25.31250	      38.98567
      25.42969	      37.74789
      25.54688	      39.65151
      25.66406	      38.66983
      25.78125	      37.91009
      25.89844	      38.99421
      26.01563	      37.36376
      26.13281	      37.86740
      26.25000	      36.47598
      26.36719	      39.36127
      26.48438	      38.22593
      26.60156	      39.51493
      26.71875	      38.42227
      26.83594	      37.16742
      26.95313	      38.35398
      27.07031	      37.78204
      27.18750	      39.83077
      27.30469	      37.57717
      27.42188	      38.66129
      27.53906	      38.08081
      27.65625	      39.37835
      27.77344	      38.05521
      27.89063	      38.40520
      28.00781	      38.05521
      28.12500	      36.82597
      28.24219	      37.78204
      28.35938	      39.39542
      28.47656	      38.49910
      28.59375	      38.49056
      28.71094	      38.54178
      28.82813	      39.28445
      28.94531	      39.05396
      29.06250	      38.65275
      29.17969	      38.75519
      29.29688	      37.93570
      29.41406	      38.28569
      29.53125	      38.57592
      29.64844	      37.17596
      29.76563	      40.75270
      29.88281	      38.96860
