0.00504, 97.61, 5.9363, 86, 117
0.01064, 97.3863, 5.60389, 83, 114
0.01624, 97.695, 6.01562, 86, 118
0.02184, 97.3262, 5.84184, 85, 119
0.02744, 97.6237, 5.74026, 86, 116
0.03304, 97.8363, 5.8081, 86, 117
0.03864, 97.45, 5.84938, 86, 116
0.04424, 97.65, 5.74227, 85, 116
0.04984, 97.7012, 5.67535, 86, 116
0.05544, 97.4163, 5.8428, 84, 116
