0.00053, 1.00072
0.00106, 1.00041
0.00159, 1.00072
0.00212, 1.00043
0.00265, 1.00046
0.00318, 1.00067
0.00371, 1.00058
0.00424, 1.00044
0.00477, 1.00065
0.0053, 1.0006
0.00583, 1.0004
0.00636, 1.0004
0.00689, 1.0006
0.00742, 1.00064
0.00795, 1.00077
0.00848, 1.00056
0.00954, 1.00054
0.0106, 1.00053
0.01166, 1.00071
0.01272, 1.00059
0.01378, 1.00062
0.01484, 1.0007
0.0159, 1.00042
0.01696, 1.00066
0.01802, 1.00039
0.01908, 1.00046
0.02014, 1.00072
0.0212, 1.00037
0.02226, 1.00059
0.02332, 1.00066
0.02438, 1.00059
0.02544, 1.00059
0.02756, 1.00054
0.02968, 1.00052
0.0318, 1.00061
0.03392, 1.00051
0.03604, 1.00036
0.03816, 1.00037
0.04028, 1.00049
0.0424, 1.0006
0.04452, 1.00056
0.04664, 1.00048
0.04876, 1.00064
0.05088, 1.00034
0.053, 1.00053
0.05512, 1.00045
0.05724, 1.00039
0.05936, 1.00037
0.0636, 1.00037
0.06784, 1.00051
0.07208, 1.0004
0.07632, 1.00049
0.08056, 1.00038
0.0848, 1.00037
0.08904, 1.00044
0.09328, 1.0003
0.09752, 1.00044
0.10176, 1.00043
0.106, 1.00022
0.11024, 1.00036
0.11448, 1.0003
0.11872, 1.00042
0.12296, 1.00017
0.1272, 1.00057
0.13568, 1.00059
0.14416, 1.00043
0.15264, 1.00011
0.16112, 1.00008
0.1696, 1.00011
0.17808, 1.00015
0.18656, 1.00046
0.19504, 1.00021
0.20352, 1.00027
0.212, 1.00041
0.22048, 1.0005
0.22896, 1.00033
0.23744, 1.00044
0.24592, 1.00041
0.2544, 1.00027
0.26288, 1.00039
0.27984, 1.00037
0.2968, 1.00048
0.31376, 1.00031
0.33072, 1.00023
0.34768, 1.00044
0.36464, 1.00037
0.3816, 1.00023
0.39856, 1.00021
0.41552, 1.00048
0.43248, 1.00042
0.44944, 1.00054
0.4664, 1.00026
0.48336, 1.00031
0.50032, 1.00042
0.51728, 1.00037
0.53424, 1.00013
0.56816, 1.0003
0.60208, 1.00036
0.636, 1.00004
0.66992, 1.0004
0.70384, 1.00055
0.73776, 1.00048
0.77168, 1.00035
0.8056, 1.00038
0.83952, 1.00027
0.87344, 1.00022
0.90736, 1.00029
0.94128, 1.00027
0.9752, 1.00059
1.00912, 1.0002
1.04304, 1.00032
1.07696, 1.00026
